Location,Price (RM),Rooms,Store,Bathrooms,Property Type,Size (sqft),Furnishing,Price/Sqft
23,410000,2,0,2.0,12,885.0,1,463.2768361581921
85,1600000,4,0,3.0,2,23.0,1,69565.21739130435
45,3360000,1,1,2.0,16,1421.0,1,2364.5320197044334
27,1770000,1,1,2.0,16,1152.0,0,1536.4583333333333
29,1849000,4,0,4.0,2,20.0,1,92450.0
53,1860000,3,1,4.0,12,2070.0,1,898.5507246376811
45,1450000,2,0,2.0,16,1050.0,0,1380.952380952381
37,1080000,3,1,4.0,12,1875.0,1,576.0
59,570000,3,0,2.0,12,1200.0,1,475.0
53,1880000,3,1,3.0,12,2243.0,1,838.163174320107
53,1685000,3,1,3.0,12,2038.0,1,826.7909715407262
16,550000,3,0,2.0,12,1073.0,1,512.5815470643057
47,490000,5,0,3.0,1,20.0,1,24500.0
47,1250000,5,0,5.0,4,22.0,1,56818.181818181816
29,2790000,3,1,4.0,2,3000.0,1,930.0
45,2500000,1,0,2.0,16,1023.0,1,2443.7927663734117
29,2200000,5,1,5.0,2,2200.0,3,1000.0
45,780000,Studio,0,1.0,16,497.0,0,1569.4164989939638
23,998000,6,0,5.0,4,4186.0,1,238.41376015289057
14,2044800,2,0,2.0,16,912.0,0,2242.1052631578946
16,1250000,3,1,4.0,12,1700.0,0,735.2941176470588
45,4950000,4,0,4.0,16,3300.0,0,1500.0
53,2340000,4,1,5.0,12,0.0,1,inf
53,1698000,3,1,4.0,12,0.0,1,inf
53,1420000,3,1,4.0,12,1496.0,1,949.1978609625669
1,2400000,4,1,5.0,4,22.0,1,109090.90909090909
37,928000,2,2,2.0,12,1523.0,2,609.3237032173342
16,565000,3,0,2.0,12,1100.0,1,513.6363636363636
37,1550000,3,1,4.0,12,2638.0,1,587.5663381349507
85,1800000,4,0,3.0,2,25.0,1,72000.0
27,3200000,4,1,5.0,15,3670.0,1,871.9346049046321
37,670000,3,0,2.0,16,907.0,0,738.6990077177509
45,1000000,1,0,1.0,12,657.0,1,1522.0700152207
24,5999000,3,1,4.0,12,3289.0,0,1823.9586500456066
53,2230000,4,1,5.0,12,2973.0,1,750.0840901446351
24,830000,2,0,2.0,12,1072.0,0,774.2537313432836
24,1100000,3,1,4.0,12,2111.0,1,521.0800568450971
27,8300000,5,1,6.0,9,6103.0,1,1359.9868916926102
73,3450000,4,1,5.0,9,5200.0,1,663.4615384615385
53,1000000,2,0,2.0,16,1000.0,1,1000.0
53,2300000,4,1,4.0,12,2702.0,3,851.2213175425611
45,4756000,2,0,2.0,12,1399.0,1,3399.5711222301643
53,1780000,3,0,3.0,16,1523.0,1,1168.7458962573867
45,2270000,1,1,2.0,16,1076.0,1,2109.6654275092937
66,375000,2,0,2.0,16,743.0,2,504.71063257065947
10,380000,1,1,1.0,8,452.0,1,840.70796460177
45,970000,1,0,1.0,16,603.0,0,1608.6235489220564
16,900000,4,0,3.0,12,1513.0,1,594.8446794448116
45,4250000,4,1,6.0,16,3300.0,0,1287.878787878788
45,2200000,3,1,3.0,16,1888.0,1,1165.2542372881355
29,2300000,4,1,5.0,12,2454.0,1,937.2453137734311
69,520000,4,0,2.0,12,1450.0,1,358.62068965517244
42,1420000,3,1,3.0,16,1582.0,0,897.5979772439949
44,1065140,3,0,3.0,16,1025.0,1,1039.1609756097562
45,1299000,2,0,2.0,16,900.0,0,1443.3333333333333
9,7600000,4,1,5.0,12,4771.0,2,1592.9574512680779
53,2390000,4,1,4.0,12,3043.0,2,785.4091357213276
16,850000,3,0,2.0,12,1335.0,0,636.7041198501872
53,14500000,5,2,8.0,9,8600.0,0,1686.046511627907
44,4718680,4,1,5.0,16,3143.0,1,1501.3299395482024
44,2050000,5,1,5.0,12,3004.0,0,682.4234354194407
9,14800000,12,0,8.0,9,6507.0,1,2274.4736437682495
53,9900000,6,1,8.0,9,8700.0,1,1137.9310344827586
9,5000000,6,0,6.0,15,4800.0,1,1041.6666666666667
53,1850000,3,1,3.0,12,2020.0,0,915.8415841584158
45,3360000,2,0,2.0,16,1572.0,1,2137.4045801526718
45,1000000,2,1,2.0,16,811.0,0,1233.0456226880394
79,3700000,4,1,5.0,15,3040.0,1,1217.1052631578948
79,4200000,4,1,5.0,9,1615.0,2,2600.6191950464395
9,18000000,6,0,7.0,9,15000.0,1,1200.0
79,2688888,5,1,5.0,12,4069.0,1,660.8228065863849
9,8200000,4,1,6.0,12,4945.0,1,1658.2406471183012
53,6300000,4,1,5.0,12,8000.0,1,787.5
79,5500000,5,1,7.0,9,7100.0,2,774.6478873239437
37,550000,1,0,2.0,16,775.0,0,709.6774193548387
79,3688000,4,1,5.0,7,1367.0,1,2697.878566203365
79,2680000,3,1,5.0,4,26.0,1,103076.92307692308
45,1000000,2,1,2.0,16,849.0,0,1177.8563015312131
24,1730000,2,1,3.0,16,1442.0,0,1199.7226074895977
19,5500000,5,0,6.0,12,6900.0,1,797.1014492753624
75,630000,2,1,2.0,16,1025.0,1,614.6341463414634
16,900000,3,0,2.0,16,1170.0,1,769.2307692307693
75,800000,3,0,3.0,16,1430.0,1,559.4405594405595
9,9000000,5,0,6.0,9,8000.0,1,1125.0
27,9600000,7,1,9.0,9,7600.0,1,1263.157894736842
42,978458,1,0,1.0,16,562.0,1,1741.0284697508896
16,1750000,4,1,5.0,12,2700.0,1,648.1481481481482
53,1300000,3,0,2.0,12,1200.0,1,1083.3333333333333
94,1613300,3,1,4.0,12,2336.0,1,690.625
94,500000,3,0,2.0,2,16.0,1,31250.0
43,1200000,2,0,2.0,12,969.0,1,1238.390092879257
53,2285000,4,2,6.0,12,2874.0,1,795.0591510090467
29,4200000,4,1,6.0,3,31.0,1,135483.87096774194
29,5000000,7,1,9.0,5,33.0,1,151515.15151515152
23,363000,3,0,2.0,16,950.0,1,382.10526315789474
37,1430000,3,1,4.0,12,2638.0,1,542.0773313115997
65,1147000,5,1,5.0,12,2500.0,1,458.8
53,645000,1,0,1.0,16,462.0,0,1396.1038961038962
29,3560000,3,1,5.0,2,45.0,1,79111.11111111111
45,1900000,2,1,2.0,12,915.0,1,2076.502732240437
29,2290000,4,1,3.0,2,2200.0,1,1040.909090909091
29,1930000,3,1,4.0,2,20.0,1,96500.0
45,1450000,2,0,2.0,16,1050.0,0,1380.952380952381
27,18000000,7,0,7.0,9,16000.0,0,1125.0
29,2800000,4,1,4.0,2,38.0,1,73684.21052631579
29,1150000,3,0,2.0,12,1580.0,1,727.8481012658228
45,3354000,2,0,2.0,16,1006.0,0,3333.9960238568588
29,2250000,3,1,5.0,2,22.0,1,102272.72727272728
14,900000,3,0,3.0,16,1063.0,0,846.6603951081844
37,938000,2,1,3.0,12,1523.0,1,615.8896913985554
9,1590000,4,1,3.0,2,1900.0,2,836.8421052631579
53,1800000,3,1,4.0,12,2038.0,1,883.2188420019627
14,2981550,2,0,3.0,16,1509.0,1,1975.844930417495
53,1450000,3,1,4.0,12,1496.0,1,969.2513368983957
53,1200000,3,0,2.0,12,1200.0,1,1000.0
53,1850000,3,1,4.0,12,2038.0,1,907.7526987242394
16,980000,4,1,3.0,12,1513.0,1,647.7197620621282
45,1377000,2,0,2.0,12,871.0,1,1580.9414466130884
45,1621000,3,0,2.0,12,1031.0,1,1572.2599418040736
45,1245000,1,0,1.0,16,925.0,1,1345.945945945946
45,4958000,4,0,5.0,16,2615.0,0,1895.9847036328872
45,1830000,3,1,4.0,16,1426.0,0,1283.3099579242637
45,2688800,3,1,5.0,12,2593.0,0,1036.945622830698
45,3580000,3,2,5.0,16,3897.0,0,918.6553759302027
45,3291600,2,1,3.0,16,1688.0,1,1950.0
9,18000000,8,0,7.0,9,15000.0,1,1200.0
45,1198800,1,0,1.0,16,636.0,0,1884.9056603773586
45,1250000,1,0,1.0,16,925.0,0,1351.3513513513512
45,1830000,1,1,2.0,16,1076.0,1,1700.7434944237918
53,1840000,3,1,4.0,12,2694.0,1,682.9992576095026
45,2449440,4,1,5.0,12,2916.0,0,840.0
54,2398000,5,0,3.0,15,5000.0,0,479.6
9,5800000,5,1,6.0,9,6600.0,1,878.7878787878788
53,1690000,3,1,4.0,12,2020.0,1,836.6336633663366
44,1380000,3,0,2.0,12,1500.0,0,920.0
9,1550000,3,0,2.0,17,2400.0,0,645.8333333333334
45,1900000,1,1,2.0,16,1076.0,0,1765.7992565055763
9,2900000,4,1,3.0,2,3254.0,1,891.2108174554395
53,2890000,4,1,6.0,12,3478.0,0,830.9373202990224
53,600000,1,0,1.0,16,633.0,0,947.8672985781991
45,2270000,1,1,2.0,16,1087.0,0,2088.316467341306
69,418000,2,0,2.0,16,900.0,1,464.44444444444446
23,318000,2,0,2.0,12,970.0,0,327.83505154639175
23,690000,4,0,3.0,2,20.0,1,34500.0
73,9000000,5,1,6.0,9,8100.0,1,1111.111111111111
73,12000000,7,1,8.0,9,9700.0,1,1237.1134020618556
73,10500000,7,1,8.0,9,9400.0,1,1117.0212765957447
74,2400000,5,0,5.0,15,4000.0,1,600.0
43,780000,1,0,1.0,12,657.0,1,1187.2146118721462
51,700000,3,1,3.0,12,1496.0,1,467.9144385026738
16,1068000,4,1,3.0,12,1772.0,1,602.7088036117382
29,3790000,8,0,6.0,15,3500.0,1,1082.857142857143
29,2370000,4,1,5.0,4,22.0,1,107727.27272727272
45,1420000,2,0,2.0,12,976.0,1,1454.9180327868853
53,2330000,4,1,5.0,12,2702.0,1,862.3242042931162
29,3500000,5,1,4.0,4,5448.0,1,642.4375917767989
53,1780000,3,1,4.0,12,2073.0,1,858.6589483839846
45,1050000,1,0,1.0,12,751.0,0,1398.1358189081225
23,530000,3,1,2.0,12,1394.0,2,380.2008608321377
29,1990000,3,1,4.0,2,1650.0,1,1206.060606060606
45,1637500,2,0,2.0,12,976.0,0,1677.766393442623
37,669000,3,1,2.0,16,1094.0,2,611.5173674588665
29,2895000,4,1,4.0,2,38.0,1,76184.21052631579
37,1438000,3,1,4.0,12,2378.0,2,604.7098402018503
37,1280000,3,2,4.0,12,2128.0,0,601.5037593984962
45,1000000,2,2,3.0,16,1313.0,0,761.6146230007616
47,1100000,4,1,5.0,15,40.0,2,27500.0
37,945000,2,1,3.0,12,1523.0,1,620.4858831254104
85,1050000,3,0,2.0,0,24.0,1,43750.0
45,1550000,1,1,2.0,16,711.0,1,2180.028129395218
45,3100000,2,0,2.0,16,1572.0,1,1972.0101781170483
9,2900000,5,2,3.0,2,3400.0,1,852.9411764705883
45,2670000,2,0,2.0,16,1114.0,0,2396.7684021543987
53,908000,2,0,2.0,16,873.0,1,1040.0916380297824
53,1150000,2,0,2.0,16,910.0,1,1263.7362637362637
53,1100000,2,0,2.0,16,907.0,0,1212.7894156560087
75,664000,3,0,2.0,12,1260.0,1,526.984126984127
45,1050000,1,0,1.0,12,751.0,1,1398.1358189081225
45,990000,1,0,1.0,12,657.0,1,1506.849315068493
42,768000,Studio,0,1.0,16,546.0,0,1406.5934065934066
53,1450000,3,1,4.0,12,1496.0,1,969.2513368983957
45,1000000,1,0,1.0,12,657.0,1,1522.0700152207
53,1685000,3,1,4.0,12,2038.0,1,826.7909715407262
69,1377000,4,1,5.0,12,2501.0,2,550.579768092763
53,2800000,4,1,5.0,12,3041.0,0,920.7497533706018
27,2600000,3,1,4.0,16,1851.0,1,1404.6461372231227
45,3600000,3,1,4.0,16,3897.0,2,923.7875288683603
27,1400000,1,0,1.0,16,904.0,1,1548.6725663716813
45,5070000,3,0,3.0,16,2142.0,1,2366.9467787114845
23,450000,3,0,2.0,12,1018.0,2,442.04322200392926
27,3800000,6,1,6.0,9,5000.0,1,760.0
45,3843000,1,1,2.0,12,1098.0,1,3500.0
9,7000000,5,1,6.0,9,6846.0,1,1022.4948875255624
19,14800000,7,1,8.0,9,12000.0,1,1233.3333333333333
73,14800000,5,2,7.0,9,13041.0,0,1134.8822943025841
43,1061100,1,1,1.0,12,786.0,1,1350.0
43,900000,1,0,1.0,12,657.0,0,1369.86301369863
47,485000,3,0,2.0,12,950.0,0,510.5263157894737
29,1160000,3,0,2.0,12,1389.0,1,835.1331893448524
29,3550000,4,1,5.0,4,4306.0,2,824.4310264746865
27,5400000,4,1,4.0,9,7300.0,1,739.7260273972603
53,710000,1,0,1.0,16,676.0,1,1050.2958579881656
94,1174338,4,1,5.0,12,2266.0,1,518.242718446602
53,1600000,3,1,4.0,12,1496.0,1,1069.51871657754
29,1830000,3,1,3.0,2,1650.0,1,1109.090909090909
53,1890000,5,1,8.0,4,24.0,2,78750.0
44,1049888,2,0,2.0,16,858.0,1,1223.6456876456878
53,1850000,3,2,4.0,12,1830.0,1,1010.9289617486339
29,2200000,4,1,4.0,2,22.0,1,100000.0
29,3300000,5,0,5.0,9,40.0,1,82500.0
29,3890000,7,1,6.0,15,40.0,1,97250.0
53,1470000,3,0,2.0,12,1200.0,0,1225.0
85,1450000,3,0,2.0,0,24.0,0,60416.666666666664
75,2000000,4,1,6.0,15,20.0,1,100000.0
27,7612600,4,2,4.0,16,4478.0,1,1700.0
16,1060000,4,1,3.0,12,1772.0,1,598.1941309255079
37,738000,4,0,2.0,12,1092.0,1,675.8241758241758
85,5350000,5,2,4.0,9,7200.0,1,743.0555555555555
29,3650000,4,1,6.0,4,22.0,0,165909.0909090909
29,1600000,5,1,4.0,3,22.0,1,72727.27272727272
53,1700000,3,1,4.0,12,2038.0,1,834.1511285574093
44,1150000,2,2,1.0,12,1119.0,0,1027.703306523682
44,1500000,3,1,3.0,12,1544.0,1,971.5025906735751
9,2990000,4,1,3.0,2,39.0,1,76666.66666666667
23,715000,3,0,2.0,12,750.0,0,953.3333333333334
94,950000,3,0,3.0,12,1637.0,1,580.3298717165546
53,2650000,5,0,5.0,12,3401.0,0,779.1825933548956
27,2500000,4,0,3.0,2,2800.0,1,892.8571428571429
27,3000000,5,0,4.0,15,3550.0,1,845.0704225352113
29,2400000,6,0,5.0,4,22.0,1,109090.90909090909
29,1990000,5,1,6.0,2,22.0,0,90454.54545454546
45,1250000,1,1,1.0,16,880.0,0,1420.4545454545455
16,1050000,4,1,3.0,12,1772.0,1,592.5507900677201
85,6000000,5,0,4.0,9,8000.0,1,750.0
23,780000,1,0,1.0,8,624.0,0,1250.0
45,1350000,2,0,2.0,12,1270.0,0,1062.992125984252
27,2650000,3,1,4.0,16,2077.0,1,1275.8786711603275
53,2450000,4,1,4.0,12,3000.0,1,816.6666666666666
45,1100000,2,1,2.0,16,811.0,0,1356.3501849568433
53,2550000,4,1,6.0,12,3541.0,1,720.1355549279864
75,1350000,6,0,5.0,4,20.0,0,67500.0
85,1500000,4,0,3.0,2,24.0,1,62500.0
16,930000,4,1,4.0,12,1513.0,1,614.6728354263054
45,2400000,2,0,2.0,16,1006.0,0,2385.685884691849
25,11800000,7,0,8.0,9,8622.0,0,1368.591974019949
45,1250000,1,0,1.0,16,850.0,0,1470.5882352941176
53,1450000,3,1,4.0,12,1496.0,1,969.2513368983957
16,940000,4,1,3.0,12,1513.0,1,621.2822207534699
31,1150000,2,0,2.0,16,1148.0,0,1001.7421602787457
9,2100000,4,1,3.0,2,1875.0,1,1120.0
27,4680000,4,2,4.0,15,3800.0,1,1231.578947368421
45,2761000,1,0,2.0,16,1023.0,1,2698.9247311827958
53,1100000,3,1,3.0,12,1200.0,1,916.6666666666666
16,3200000,6,1,7.0,9,5317.0,1,601.8431446304307
47,528000,3,0,2.0,12,960.0,1,550.0
45,1180000,1,1,1.0,16,635.0,0,1858.267716535433
16,928000,4,1,3.0,12,1513.0,1,613.3509583608725
16,1100000,4,1,4.0,12,1772.0,1,620.7674943566591
53,1668000,4,0,4.0,12,1668.0,1,1000.0
47,415000,4,0,2.0,12,932.0,2,445.27896995708153
85,2600000,4,1,3.0,15,3600.0,1,722.2222222222222
66,700000,2,1,3.0,12,999.0,1,700.7007007007007
37,375000,1,0,2.0,16,775.0,0,483.8709677419355
94,425000,3,0,2.0,16,880.0,1,482.95454545454544
53,2600000,4,1,4.0,12,3041.0,0,854.9819138441302
11,730000,3,0,2.0,16,1227.0,1,594.9470252648737
23,480000,3,0,2.0,12,825.0,1,581.8181818181819
45,1450000,2,0,2.0,16,1050.0,0,1380.952380952381
45,3600000,2,1,3.0,16,1668.0,1,2158.273381294964
73,14800000,5,2,7.0,9,8600.0,0,1720.9302325581396
79,600000,3,0,2.0,16,935.0,0,641.7112299465241
79,620000,3,0,2.0,16,935.0,2,663.1016042780749
79,498000,2,0,2.0,16,715.0,1,696.5034965034965
16,860000,1,1,1.0,16,933.0,1,921.7577706323686
16,1350000,3,1,3.0,16,1519.0,1,888.7425938117183
16,750000,1,1,2.0,16,750.0,1,1000.0
45,3609950,3,0,3.0,16,1560.0,0,2314.0705128205127
9,530000,1,1,1.0,12,600.0,0,883.3333333333334
66,848000,3,1,3.0,12,1381.0,1,614.0477914554671
53,1280000,2,0,2.0,16,926.0,0,1382.2894168466523
66,695000,2,0,2.0,12,999.0,1,695.6956956956957
47,688000,3,0,2.0,0,20.0,1,34400.0
47,680000,3,0,3.0,2,16.0,2,42500.0
6,430000,3,0,2.0,12,1076.0,2,399.6282527881041
9,1250000,3,0,2.0,0,22.0,1,56818.181818181816
9,5200000,5,0,5.0,9,12250.0,1,424.48979591836735
23,285000,3,0,2.0,8,748.0,1,381.01604278074865
23,400000,3,0,2.0,12,920.0,0,434.7826086956522
67,543353,1,0,1.0,12,667.0,1,814.6221889055472
16,520000,3,0,2.0,12,1100.0,1,472.72727272727275
45,1800,Studio,0,1.0,16,493.0,1,3.6511156186612577
45,1900000,1,1,2.0,16,1076.0,1,1765.7992565055763
45,2150000,1,1,2.0,16,1079.0,1,1992.5857275254866
45,4280000,3,1,5.0,16,2195.0,1,1949.8861047835992
53,900000,3,0,2.0,12,1208.0,0,745.0331125827814
42,440000,3,1,2.0,12,1065.0,1,413.1455399061033
53,2290000,4,1,5.0,12,2767.0,1,827.6111311890133
53,1120000,2,0,2.0,16,910.0,1,1230.7692307692307
53,2253000,4,1,6.0,12,2702.0,1,833.8267949666913
53,1050000,2,0,2.0,16,896.0,1,1171.875
53,2230000,4,1,5.0,12,2973.0,1,750.0840901446351
53,1880000,3,1,5.0,12,2243.0,0,838.163174320107
53,3270600,5,1,6.0,12,3671.0,1,890.9289022064833
53,1660000,3,0,4.0,12,1878.0,2,883.9190628328008
53,3200000,4,1,5.0,12,3729.0,1,858.1389112362564
73,12000000,7,,9.0,9,10345.0,1,1159.9806669888835
53,4500000,4,1,5.0,12,4723.0,1,952.7842473004446
53,3700000,4,1,5.0,12,4090.0,1,904.6454767726161
53,2980000,4,1,6.0,12,3668.0,1,812.4318429661942
53,3090000,5,1,6.0,3,2800.0,1,1103.5714285714287
53,3300000,4,1,5.0,12,4450.0,0,741.5730337078652
29,2280000,4,1,6.0,4,22.0,0,103636.36363636363
29,3380000,4,1,5.0,9,40.0,1,84500.0
29,1980000,3,1,3.0,2,1650.0,1,1200.0
29,2400000,5,1,5.0,4,22.0,1,109090.90909090909
17,4467122,5,0,5.0,6,4422.0,1,1010.2039800995025
17,5344829,5,0,5.0,6,5315.0,1,1005.6122295390404
77,1600000,4,1,3.0,2,22.0,1,72727.27272727272
29,2900000,4,1,5.0,4,22.0,1,131818.18181818182
27,2100000,4,0,3.0,2,22.0,1,95454.54545454546
77,1200000,3,1,4.0,17,26.0,1,46153.846153846156
53,3484600,4,1,6.0,12,3668.0,1,950.0
9,2400000,5,0,3.0,2,25.0,1,96000.0
29,3450000,6,1,6.0,15,40.0,1,86250.0
29,1300000,2,0,2.0,12,1323.0,1,982.615268329554
29,3480000,3,1,5.0,2,3082.0,1,1129.1369240752758
29,1250000,2,0,2.0,12,1300.0,1,961.5384615384615
29,1730000,3,1,4.0,12,1700.0,0,1017.6470588235294
29,1880000,3,1,4.0,2,20.0,1,94000.0
29,1180000,2,1,3.0,12,1507.0,0,783.0126078301261
29,2400000,4,2,5.0,4,22.0,1,109090.90909090909
29,2850000,3,1,4.0,4,30.0,1,95000.0
29,2850000,3,1,4.0,2,3082.0,1,924.7242050616483
29,1350000,3,1,3.0,12,1701.0,1,793.6507936507936
29,1350000,3,1,4.0,12,1680.0,1,803.5714285714286
9,950000,3,0,2.0,12,1518.0,1,625.8234519104084
27,2280000,4,1,5.0,12,3303.0,1,690.2815622161671
27,1150000,2,1,2.0,12,1205.0,1,954.356846473029
27,3600000,3,1,4.0,16,2702.0,1,1332.3464100666174
45,1890000,4,2,5.0,12,3412.0,1,553.9273153575615
36,561100,3,1,4.0,12,1879.0,1,298.616285258116
3,710550,4,0,2.0,16,1572.0,1,452.0038167938931
45,1818500,4,0,3.0,12,2250.0,1,808.2222222222222
79,486000,3,0,2.0,16,945.0,1,514.2857142857143
53,2535300,5,0,5.0,12,3729.0,1,679.8873692679002
43,1804275,3,0,2.0,12,1647.0,1,1095.4918032786886
29,2600000,4,1,5.0,2,2000.0,1,1300.0
29,1280000,3,1,3.0,12,1432.0,0,893.8547486033519
29,850000,2,0,3.0,12,1173.0,0,724.6376811594203
29,3300000,4,1,5.0,2,3200.0,1,1031.25
29,3400000,4,1,6.0,4,4400.0,1,772.7272727272727
29,2380000,4,1,5.0,4,22.0,0,108181.81818181818
29,1550000,3,1,4.0,4,1800.0,1,861.1111111111111
29,2800000,3,1,4.0,4,3211.0,1,872.0024914356898
29,3500000,5,1,6.0,4,5448.0,1,642.4375917767989
29,3150000,4,0,5.0,2,3000.0,1,1050.0
29,2900000,4,1,5.0,4,3650.0,1,794.5205479452055
29,3650000,4,1,6.0,4,4000.0,1,912.5
29,3600000,3,1,5.0,2,5000.0,1,720.0
29,4800000,4,1,6.0,4,4400.0,1,1090.909090909091
53,920000,3,1,2.0,12,1448.0,1,635.3591160220994
29,1580000,3,1,3.0,4,1900.0,1,831.578947368421
29,6300000,5,2,7.0,9,6800.0,1,926.4705882352941
29,1580000,3,0,3.0,3,1900.0,1,831.578947368421
29,1100000,2,1,2.0,12,1378.0,0,798.2583454281568
29,2990000,5,1,6.0,5,3500.0,1,854.2857142857143
29,2800000,4,1,4.0,2,38.0,1,73684.21052631579
29,6200000,6,1,9.0,5,6938.0,1,893.6292879792447
29,1300000,3,0,2.0,12,1324.0,1,981.8731117824774
29,1430000,3,0,2.0,12,1377.0,1,1038.489469862019
29,1600000,2,1,2.0,12,1400.0,1,1142.857142857143
29,3500000,6,1,6.0,15,3200.0,1,1093.75
29,1530000,3,1,3.0,12,1777.0,1,861.0016882386044
29,1400000,3,1,3.0,12,1572.0,0,890.5852417302799
29,1170000,3,0,2.0,12,1389.0,0,842.3326133909287
53,1599000,3,1,4.0,12,1878.0,0,851.4376996805112
29,900000,1,1,1.0,12,915.0,0,983.6065573770492
29,1600000,3,1,3.0,4,1900.0,1,842.1052631578947
29,1330000,3,1,4.0,12,1653.0,0,804.5977011494252
53,2940000,4,1,5.0,12,3668.0,1,801.5267175572519
31,1131760,3,1,5.0,12,1942.0,3,582.7806385169928
53,3200000,4,1,5.0,12,3668.0,0,872.4100327153762
53,2950000,4,1,6.0,12,3668.0,1,804.2529989094875
53,3680000,4,1,6.0,12,4090.0,1,899.7555012224939
53,2890000,4,1,6.0,12,3478.0,0,830.9373202990224
31,1138060,3,1,5.0,12,2081.0,3,546.8813070639115
29,2600000,4,1,6.0,4,3197.0,1,813.2624335314357
29,1080000,2,0,1.0,12,1034.0,1,1044.4874274661508
29,1200000,2,1,3.0,12,1507.0,0,796.2840079628401
29,4550000,3,2,6.0,3,4471.0,2,1017.6694251845224
29,1900000,3,1,4.0,12,2110.0,1,900.473933649289
29,5300000,5,1,7.0,4,6088.0,1,870.5650459921156
29,1730000,3,1,3.0,12,1690.0,0,1023.6686390532544
29,1180000,2,0,2.0,12,1087.0,0,1085.5565777368906
29,5600000,6,1,9.0,5,7000.0,1,800.0
53,3490000,4,1,5.0,12,3720.0,0,938.1720430107526
29,2050000,3,1,4.0,2,2541.0,1,806.7689885871704
29,1520000,3,1,3.0,4,1900.0,1,800.0
29,1980000,3,1,3.0,2,2390.0,0,828.4518828451883
29,989000,3,1,2.0,12,1333.0,3,741.9354838709677
29,883000,2,1,2.0,12,1093.0,2,807.868252516011
29,1208000,3,1,2.0,12,1535.0,2,786.9706840390879
29,588000,1,0,1.0,12,700.0,0,840.0
29,1130000,2,1,2.0,12,1378.0,0,820.0290275761973
29,790000,1,1,1.0,12,969.0,0,815.2734778121775
29,1350000,2,2,3.0,12,1701.0,0,793.6507936507936
29,1530000,3,1,4.0,12,2066.0,1,740.5614714424008
29,1550000,3,1,3.0,12,1852.0,0,836.9330453563715
29,2300000,3,1,4.0,2,2600.0,1,884.6153846153846
24,1550000,2,1,3.0,16,1453.0,0,1066.7584308327598
29,2350000,3,1,3.0,2,2500.0,1,940.0
29,8100000,5,2,6.0,9,6900.0,1,1173.9130434782608
29,2250000,3,0,2.0,2,2600.0,1,865.3846153846154
29,2400000,5,1,6.0,4,22.0,1,109090.90909090909
29,2850000,3,1,4.0,2,3000.0,0,950.0
29,3468000,3,1,5.0,2,3000.0,1,1156.0
29,948888,2,0,2.0,12,1100.0,0,862.6254545454545
29,4000000,4,1,5.0,4,4500.0,1,888.8888888888889
29,1900000,3,1,3.0,12,1800.0,0,1055.5555555555557
29,1400000,2,0,2.0,12,1292.0,3,1083.59133126935
29,2850000,5,1,6.0,5,3500.0,1,814.2857142857143
29,1400000,2,0,2.0,12,1292.0,1,1083.59133126935
29,2990000,5,1,5.0,5,3600.0,1,830.5555555555555
29,1900000,3,1,4.0,12,1851.0,1,1026.4721772015127
29,1900000,4,1,3.0,12,1800.0,0,1055.5555555555557
29,2250000,4,1,4.0,4,2900.0,1,775.8620689655172
52,1280000,2,1,2.0,12,1367.0,0,936.356986100951
3,2800000,5,0,5.0,9,14000.0,1,200.0
45,1500000,3,1,4.0,12,2098.0,0,714.9666348903718
85,4200000,4,1,5.0,16,3832.0,1,1096.0334029227558
85,1550000,2,1,3.0,16,1445.0,1,1072.6643598615917
85,2800000,3,1,5.0,16,2426.0,2,1154.1632316570485
85,1480000,2,1,3.0,16,1691.0,1,875.2217622708456
85,2780000,5,0,3.0,15,3600.0,1,772.2222222222222
85,4995000,5,1,6.0,9,8000.0,1,624.375
85,8800000,6,1,9.0,9,16001.0,1,549.9656271483033
10,1150000,3,0,2.0,12,1485.0,0,774.4107744107744
66,810000,3,0,3.0,12,1186.0,2,682.9679595278246
66,800000,3,0,3.0,12,1237.0,2,646.7259498787389
47,950000,4,0,3.0,2,22.0,1,43181.818181818184
53,2950000,4,1,4.0,12,3478.0,0,848.1886141460609
6,850000,4,0,3.0,2,22.0,1,38636.36363636364
6,560000,3,0,2.0,2,770.0,1,727.2727272727273
31,995000,4,0,3.0,12,2100.0,1,473.8095238095238
66,768000,2,1,2.0,12,1180.0,2,650.8474576271186
37,845000,3,1,3.0,12,1663.0,2,508.11785929043896
66,970000,3,1,4.0,12,1488.0,2,651.8817204301075
66,880900,3,0,3.0,12,1373.0,1,641.5877640203933
53,1800000,4,1,4.0,12,1830.0,1,983.6065573770492
37,390000,1,0,2.0,16,775.0,1,503.2258064516129
52,1350000,3,0,2.0,12,1367.0,0,987.5640087783468
16,995000,3,0,2.0,16,1218.0,0,816.9129720853858
16,900000,3,0,2.0,16,1218.0,2,738.9162561576354
66,670000,3,0,2.0,12,1200.0,0,558.3333333333334
53,1280000,3,0,2.0,12,1200.0,1,1066.6666666666667
24,1600000,2,1,3.0,16,1442.0,0,1109.5700416088766
24,1900000,2,1,3.0,16,1453.0,0,1307.639366827254
24,1420000,1,0,1.0,16,1131.0,0,1255.52608311229
37,890000,3,1,3.0,12,1578.0,1,564.0050697084918
24,2300000,2,1,3.0,16,1614.0,1,1425.0309789343246
47,1300000,6,0,5.0,4,22.0,1,59090.90909090909
47,1800000,5,1,6.0,15,34.0,2,52941.17647058824
