Location,Price (RM),Rooms,Bathrooms,Car Parks,Property Type,Size (sqft),Furnishing
37,2150000,3,5.0,3.0,17,3444.0,1
31,545000,3,2.0,1.0,12,911.0,1
31,550000,3,2.0,1.0,12,911.0,1
32,690000,3,2.0,2.0,16,814.0,1
9,2315000,4,5.0,2.0,12,2153.0,0
7,790000,3,2.0,2.0,16,1108.0,0
7,850000,3,2.0,2.0,16,1100.0,1
11,1600000,5,4.0,2.0,3,23.0,1
47,1750000,3,3.0,2.0,12,2020.0,1
26,588000,3,2.0,1.0,12,1100.0,1
47,1230000,3,4.0,2.0,12,2000.0,0
9,1050000,2,2.0,1.0,12,1570.0,0
14,1700000,3,4.0,2.0,12,2857.0,0
14,2380000,4,5.0,3.0,12,3251.0,1
11,738000,3,2.0,3.0,12,1212.0,0
47,1750000,4,4.0,3.0,12,2318.0,0
47,1060000,3,4.0,2.0,12,1997.0,0
11,498000,3,2.0,1.0,12,1210.0,1
4,290000,3,2.0,1.0,8,854.0,1
11,868000,3,3.0,2.0,12,1293.0,0
40,800000,1,1.0,1.0,16,915.0,1
47,680000,3,2.0,2.0,12,1015.0,2
47,2700000,5,6.0,5.0,12,4530.0,1
45,677999,3,3.0,2.0,12,1474.0,1
61,1080000,3,4.0,2.0,12,3427.0,1
71,498000,3,2.0,1.0,16,1007.0,1
11,539000,1,1.0,1.0,16,667.0,2
26,980000,3,5.0,3.0,12,2111.0,1
0,720000,1,1.0,1.0,16,781.0,1
32,420000,3,2.0,1.0,12,1400.0,1
19,2600000,2,2.0,2.0,16,1614.0,0
24,1616000,3,2.0,2.0,12,1346.0,0
33,470000,3,2.0,1.0,12,1090.0,0
41,388000,3,2.0,2.0,12,901.0,2
4,300000,3,2.0,1.0,8,845.0,1
18,365000,3,2.0,1.0,0,1060.0,1
68,1188000,4,3.0,2.0,2,22.0,1
68,1760000,5,3.0,2.0,3,1798.0,1
68,1290000,4,3.0,2.0,2,22.0,2
40,1265000,1,1.0,1.0,12,872.0,0
47,1210000,2,2.0,1.0,16,926.0,0
26,460000,3,2.0,1.0,12,800.0,1
26,480000,3,2.0,2.0,12,800.0,1
32,1300000,4,3.0,2.0,2,22.0,1
18,560000,4,3.0,2.0,2,20.0,1
68,525000,3,2.0,1.0,12,1200.0,1
40,750000,1,1.0,1.0,16,915.0,0
57,540000,3,2.0,2.0,16,880.0,1
31,650000,3,2.0,3.0,12,1271.0,2
47,630000,0,1.0,1.0,16,462.0,0
47,1080000,2,2.0,1.0,16,926.0,0
47,600000,0,1.0,1.0,16,462.0,0
47,1650000,3,3.0,2.0,12,2038.0,1
26,530000,3,2.0,2.0,12,1106.0,2
11,640000,3,2.0,2.0,12,1100.0,2
32,480000,3,2.0,1.0,12,1175.0,0
32,450000,2,2.0,1.0,12,1248.0,2
47,2400000,4,4.0,3.0,12,2973.0,1
47,1740000,3,4.0,2.0,12,2038.0,1
47,2680000,4,4.0,2.0,12,2973.0,1
26,670000,1,1.0,1.0,16,672.0,0
59,1550000,3,3.0,2.0,12,1750.0,0
59,950000,3,3.0,2.0,12,1535.0,0
32,790000,3,2.0,2.0,16,1158.0,2
5,920000,1,1.0,1.0,16,689.0,0
58,420000,3,2.0,2.0,8,1049.0,0
32,1053000,3,4.0,2.0,12,1691.0,2
32,550000,3,2.0,1.0,12,1191.0,1
39,1620000,3,2.0,1.0,12,1532.0,0
39,980000,1,1.0,1.0,12,811.0,0
60,2200000,4,4.0,2.0,12,2900.0,0
39,1650000,1,1.0,1.0,16,1119.0,0
5,1400000,2,2.0,1.0,16,1076.0,0
40,498000,0,1.0,1.0,16,4491.0,0
40,2200000,2,2.0,1.0,12,1624.0,1
64,415000,3,2.0,1.0,12,1200.0,1
76,450000,3,2.0,1.0,12,1150.0,1
18,1350000,5,5.0,2.0,4,24.0,1
26,488000,3,2.0,1.0,12,1100.0,1
18,828000,4,3.0,2.0,17,1700.0,1
6,760000,2,2.0,1.0,16,823.0,1
6,688500,3,2.0,2.0,16,1185.0,1
18,828000,4,3.0,2.0,2,1700.0,1
5,17500000,7,5.0,5.0,9,20800.0,1
26,3150000,5,6.0,3.0,15,7000.0,1
19,580000,3,3.0,2.0,12,1319.0,0
0,2100000,4,6.0,4.0,15,3896.0,0
40,1925100,3,2.0,1.0,16,1426.0,1
58,2140426,5,8.0,5.0,4,4068.0,2
41,746963,3,2.0,2.0,12,1139.0,1
49,4264920,7,8.0,4.0,9,5900.0,2
18,699000,4,3.0,2.0,17,25.0,2
48,695000,3,2.0,2.0,0,22.0,1
47,1200000,4,4.0,5.0,12,2800.0,0
59,430000,4,2.0,2.0,12,1171.0,1
6,350000,0,1.0,1.0,8,452.0,1
6,960000,3,2.0,1.0,16,1119.0,2
75,550000,3,2.0,1.0,16,850.0,2
59,325000,3,2.0,1.0,12,877.0,0
40,2400000,1,2.0,1.0,16,1087.0,0
5,9064900,4,6.0,3.0,12,4771.0,2
5,12500000,5,7.0,4.0,12,6913.0,1
5,11400000,5,7.0,3.0,12,6913.0,1
5,9246600,4,6.0,3.0,12,5137.0,1
5,7245000,3,5.0,3.0,12,4025.0,1
71,1990000,4,5.0,4.0,4,2160.0,3
58,671000,2,2.0,1.0,12,990.0,1
6,1500000,3,3.0,2.0,12,2068.0,0
6,1200000,3,2.0,2.0,12,1485.0,1
32,390000,1,2.0,1.0,16,775.0,0
76,858000,3,2.0,2.0,12,1259.0,1
65,990000,4,4.0,3.0,4,20.0,2
11,935000,4,3.0,3.0,12,1513.0,1
48,2000000,4,3.0,2.0,2,24.0,1
32,700000,3,3.0,2.0,12,1440.0,1
11,370000,3,2.0,1.0,12,1222.0,0
32,650000,3,3.0,2.0,12,1358.0,1
47,850000,3,3.0,2.0,12,1235.0,0
73,1350000,3,3.0,2.0,12,1816.0,1
5,6900000,4,6.0,3.0,12,4771.0,2
40,2800000,4,5.0,1.0,12,4123.0,0
76,780000,5,4.0,3.0,12,2562.0,0
14,2300000,4,5.0,4.0,12,2368.0,0
40,1426000,3,3.0,1.0,12,1683.0,0
45,420000,2,2.0,1.0,12,970.0,1
18,788000,3,3.0,2.0,12,1700.0,0
18,545000,3,2.0,2.0,12,1098.0,0
45,585000,3,2.0,2.0,12,1450.0,0
40,575000,0,1.0,1.0,16,411.0,0
1,590000,1,1.0,1.0,16,502.0,0
53,800000,3,2.0,2.0,12,1300.0,1
40,550000,0,1.0,1.0,16,411.0,0
18,1300000,5,4.0,3.0,4,40.0,1
40,993000,2,1.0,1.0,16,662.0,1
32,520000,3,2.0,2.0,8,1240.0,0
61,900000,4,4.0,3.0,16,1800.0,1
68,1680,1,1.0,1.0,16,578.0,0
41,490000,4,2.0,1.0,8,1330.0,2
41,490000,3,2.0,1.0,1,20.0,1
41,478000,2,2.0,1.0,8,1100.0,1
41,930000,5,3.0,4.0,2,50.0,1
41,428000,3,2.0,1.0,12,1150.0,1
36,1175000,4,3.0,2.0,2,1500.0,1
3,645000,3,2.0,1.0,2,16.0,1
41,428000,2,2.0,1.0,8,1001.0,1
26,1450000,3,4.0,4.0,12,1920.0,1
18,790000,3,3.0,2.0,2,22.0,0
47,2900000,4,4.0,3.0,12,3401.0,1
45,560000,3,2.0,2.0,12,1120.0,0
32,665000,3,2.0,2.0,16,1210.0,1
59,850000,3,3.0,2.0,12,1186.0,2
47,11900000,6,6.0,6.0,9,9619.0,1
18,938000,6,3.0,2.0,3,22.0,0
68,1950,2,2.0,2.0,16,715.0,0
18,3300000,6,6.0,3.0,15,45.0,0
45,330000,3,2.0,1.0,12,980.0,1
18,455000,3,2.0,2.0,2,18.0,1
11,728000,3,2.0,2.0,12,1404.0,1
65,1150000,4,4.0,2.0,4,2600.0,1
60,750000,2,2.0,1.0,12,915.0,1
60,706000,2,2.0,1.0,12,829.0,1
40,4800000,4,6.0,2.0,16,3300.0,0
47,2200000,4,4.0,2.0,12,2648.0,0
5,6500000,6,5.0,4.0,9,6500.0,1
47,1300000,3,3.0,2.0,12,1991.0,0
1,1300000,3,2.0,2.0,16,1100.0,0
0,995000,2,2.0,2.0,16,1060.0,0
47,1800000,3,4.0,3.0,12,2870.0,1
47,600000,1,1.0,2.0,16,804.0,0
26,395000,1,1.0,1.0,16,646.0,2
41,570000,3,2.0,2.0,0,22.0,1
47,1700000,4,4.0,3.0,12,2580.0,0
47,1750000,4,4.0,3.0,12,2580.0,0
47,3480000,4,5.0,3.0,12,3668.0,1
47,4400000,5,5.0,3.0,12,3674.0,1
47,1700000,3,3.0,2.0,12,2201.0,0
41,480000,3,2.0,2.0,16,1027.0,1
76,325000,3,2.0,1.0,8,750.0,0
68,427000,3,2.0,1.0,12,938.0,2
18,460000,3,2.0,1.0,12,1142.0,0
9,800000,1,1.0,1.0,16,696.0,1
32,640000,3,2.0,2.0,12,1168.0,1
11,318000,2,1.0,1.0,12,775.0,1
18,390000,3,2.0,1.0,12,926.0,2
40,1580000,3,4.0,2.0,12,2497.0,0
61,485000,4,2.0,2.0,12,1313.0,2
64,650000,3,3.0,2.0,16,1279.0,0
11,720000,2,2.0,1.0,16,885.0,1
11,418000,2,2.0,1.0,12,1212.0,1
11,720000,2,2.0,2.0,16,855.0,0
11,1150000,5,4.0,4.0,12,1930.0,1
11,1080000,4,4.0,4.0,12,1773.0,1
32,698000,2,2.0,1.0,16,1010.0,0
18,420000,3,2.0,1.0,12,927.0,1
18,300000,3,2.0,1.0,12,903.0,2
57,550000,3,2.0,2.0,16,876.0,0
40,3400000,3,5.0,2.0,12,2586.0,1
11,1318000,3,2.0,2.0,12,1780.0,1
45,182000,3,2.0,1.0,13,952.0,1
32,512500,2,2.0,1.0,16,797.0,2
32,550000,2,2.0,1.0,16,797.0,2
47,482230,1,2.0,1.0,16,517.0,1
47,476420,1,2.0,1.0,16,517.0,1
59,610000,3,3.0,2.0,12,1630.0,2
61,580000,3,2.0,2.0,12,1150.0,2
53,740000,3,2.0,2.0,12,1019.0,2
65,490000,3,2.0,2.0,12,1088.0,2
6,618500,2,2.0,1.0,8,721.0,1
6,535000,2,1.0,1.0,8,592.0,1
6,408300,1,1.0,1.0,8,495.0,1
6,376000,0,1.0,1.0,8,452.0,1
41,1230000,6,4.0,3.0,4,20.0,0
61,285000,2,1.0,1.0,8,600.0,1
5,6500000,3,3.0,2.0,9,8200.0,1
40,750000,2,1.0,1.0,16,713.0,0
59,520000,3,2.0,1.0,12,1323.0,1
32,621800,2,2.0,1.0,12,764.0,1
42,850000,3,2.0,2.0,12,1700.0,1
42,400000,2,2.0,1.0,8,1109.0,1
18,730000,3,3.0,2.0,2,22.0,1
21,1100000,4,4.0,3.0,3,22.0,1
41,950000,4,3.0,3.0,2,20.0,1
41,1680000,6,4.0,5.0,2,48.0,1
41,850000,4,3.0,4.0,2,22.0,1
11,950000,3,2.0,2.0,16,1170.0,1
61,550000,3,2.0,1.0,12,1313.0,0
59,430000,4,2.0,1.0,12,1181.0,0
61,500000,4,2.0,1.0,12,1270.0,1
68,320000,3,2.0,1.0,12,714.0,2
41,588000,3,2.0,2.0,16,1162.0,2
41,585000,3,2.0,1.0,2,16.0,0
3,320000,3,2.0,10.0,16,808.0,2
11,635000,3,2.0,2.0,12,1351.0,1
11,680000,3,2.0,2.0,12,1351.0,1
39,1550000,2,2.0,1.0,16,1399.0,0
18,298888,2,2.0,1.0,16,650.0,2
1,6382000,4,5.0,3.0,12,4919.0,1
45,508000,3,2.0,2.0,12,1328.0,1
32,530000,2,2.0,1.0,16,645.0,2
3,375000,3,2.0,1.0,8,972.0,1
62,600000,3,2.0,2.0,12,1196.0,1
9,2380000,4,4.0,3.0,12,2153.0,1
19,2490000,3,3.0,2.0,16,2269.0,1
37,1420000,3,3.0,2.0,16,1582.0,0
47,860000,3,2.0,2.0,12,1561.0,0
47,850000,3,2.0,1.0,12,1561.0,0
9,3600000,3,4.0,2.0,16,2013.0,0
61,658000,3,2.0,2.0,16,1270.0,1
32,510000,4,2.0,2.0,12,1341.0,1
32,538000,4,2.0,2.0,12,1341.0,1
11,465000,3,2.0,1.0,12,1205.0,1
32,670000,3,2.0,2.0,16,1094.0,1
61,220000,3,1.0,1.0,8,653.0,1
45,255000,3,1.0,1.0,8,700.0,2
47,1500000,3,3.0,2.0,12,2002.0,0
47,1450000,3,4.0,3.0,12,2163.0,0
47,1400000,3,2.0,2.0,12,1733.0,0
73,1495000,2,3.0,2.0,16,1442.0,1
47,1000000,3,3.0,2.0,12,1448.0,1
18,395000,3,2.0,1.0,16,950.0,0
47,1200000,3,4.0,2.0,12,2036.0,0
22,5500000,8,8.0,7.0,9,8600.0,1
40,2100000,3,3.0,1.0,16,1485.0,1
61,599000,3,2.0,2.0,16,1012.0,0
40,1166100,2,2.0,1.0,16,987.0,1
61,776554,3,3.0,2.0,12,1447.0,0
9,680000,1,1.0,1.0,16,550.0,0
40,760000,2,1.0,1.0,16,915.0,0
18,700000,3,4.0,1.0,17,2464.0,1
5,1550000,3,2.0,2.0,12,2095.0,1
40,1100000,1,1.0,1.0,16,635.0,1
47,1430000,3,2.0,2.0,12,1789.0,1
26,1070000,2,2.0,1.0,16,1148.0,0
40,1150000,3,3.0,2.0,16,1313.0,2
19,1000000,3,3.0,2.0,12,1423.0,0
76,470000,4,2.0,1.0,8,998.0,1
40,9980300,5,5.0,1.0,16,5382.0,1
40,4500000,5,6.0,1.0,16,3300.0,0
18,1050000,2,2.0,1.0,16,850.0,1
47,650000,3,2.0,2.0,12,1000.0,2
65,520000,3,2.0,2.0,12,1074.0,1
65,499000,3,2.0,2.0,16,850.0,0
18,300000,3,2.0,1.0,12,903.0,0
18,370000,3,2.0,1.0,12,950.0,0
68,1500000,4,3.0,2.0,12,1784.0,1
40,575000,1,1.0,1.0,16,576.0,0
18,660000,4,3.0,5.0,2,22.0,1
45,930000,4,3.0,2.0,12,1948.0,0
45,398000,3,2.0,1.0,12,1023.0,1
18,875000,5,3.0,3.0,2,22.0,1
18,450000,3,2.0,1.0,12,1164.0,1
18,690000,3,3.0,4.0,17,24.0,0
18,650000,4,3.0,2.0,2,20.0,1
76,420000,3,2.0,2.0,16,880.0,1
18,360000,3,2.0,1.0,12,903.0,1
47,3000000,4,5.0,2.0,12,2702.0,1
23,1080000,2,2.0,2.0,16,1412.0,0
23,1250000,2,2.0,2.0,16,1410.0,0
71,2900000,5,5.0,3.0,9,4640.0,1
47,2700000,4,6.0,3.0,12,3980.0,1
6,1630000,3,3.0,2.0,12,2063.0,0
47,1795000,3,4.0,2.0,12,1496.0,2
47,1440000,3,2.0,2.0,12,1200.0,2
26,1250000,4,5.0,2.0,12,1831.0,0
47,6500,3,3.0,2.0,12,1909.0,0
47,1559000,3,4.0,2.0,12,1878.0,2
26,940000,2,3.0,2.0,12,1719.0,1
40,3790000,4,5.0,3.0,12,3800.0,1
5,1628000,3,4.0,2.0,12,1859.0,0
40,4000000,3,2.0,2.0,12,2573.0,2
14,2900000,4,4.0,3.0,12,3500.0,1
63,2900000,4,5.0,3.0,12,3983.0,1
63,2700000,4,4.0,3.0,12,3466.0,0
47,1800000,3,4.0,2.0,12,2038.0,1
38,1100000,0,1.0,1.0,12,785.0,1
26,503000,3,2.0,1.0,12,1326.0,1
40,2100000,3,4.0,1.0,16,2098.0,1
47,780000,3,2.0,2.0,12,1292.0,0
0,1900000,4,4.0,1.0,12,1900.0,0
59,1150000,4,4.0,1.0,12,1381.0,1
1,4830000,4,5.0,3.0,12,4200.0,1
63,3300000,4,5.0,3.0,12,3600.0,0
63,3000000,4,5.0,3.0,12,3500.0,0
47,2200000,4,6.0,3.0,12,3400.0,0
47,930000,3,3.0,2.0,12,1370.0,1
18,708000,3,2.0,2.0,16,1111.0,1
6,1425000,3,3.0,2.0,16,1302.0,1
45,1237000,4,4.0,4.0,12,1894.0,1
5,6500000,5,5.0,4.0,9,4600.0,1
20,9000000,6,7.0,5.0,9,9404.0,1
21,11300000,9,9.0,8.0,9,11700.0,1
20,12000000,7,9.0,6.0,9,10500.0,1
47,12000000,6,6.0,6.0,9,10000.0,1
24,5600000,6,7.0,3.0,5,3713.0,1
41,799000,4,4.0,5.0,2,20.0,1
11,690000,3,2.0,2.0,12,1325.0,1
22,3300000,5,5.0,4.0,4,2799.0,1
18,1000000,2,2.0,1.0,16,883.0,1
25,450000,3,2.0,1.0,12,1144.0,1
2,968990,4,5.0,2.0,2,1797.0,2
5,3800000,3,3.0,8.0,9,6000.0,1
46,1700000,3,4.0,1.0,12,1905.0,0
46,2000000,3,4.0,1.0,12,1905.0,0
18,317000,3,2.0,1.0,12,810.0,1
18,430000,3,2.0,1.0,12,926.0,0
47,2970000,4,6.0,2.0,12,2702.0,0
18,1600000,3,3.0,2.0,3,40.0,1
76,400000,2,2.0,1.0,16,700.0,1
18,670000,3,2.0,2.0,12,1315.0,1
73,950000,3,2.0,1.0,16,1102.0,1
73,930000,3,2.0,2.0,16,1102.0,1
6,520000,0,1.0,1.0,16,507.0,0
6,500000,0,1.0,1.0,16,514.0,0
11,295000,2,1.0,1.0,12,775.0,2
22,950000,2,3.0,2.0,12,1295.0,1
18,474600,2,2.0,2.0,12,840.0,2
47,880000,2,2.0,1.0,16,913.0,0
47,1380000,3,4.0,2.0,12,1722.0,1
47,900000,3,2.0,2.0,12,1600.0,0
58,520000,3,2.0,1.0,12,1205.0,0
61,750000,4,2.0,2.0,12,1800.0,1
0,3100000,5,7.0,3.0,9,4000.0,1
9,2680000,3,4.0,2.0,12,2111.0,0
11,450000,3,2.0,1.0,12,1227.0,2
41,3200000,5,5.0,4.0,15,45.0,1
76,669000,3,2.0,2.0,12,1580.0,2
40,1400000,1,1.0,1.0,16,722.0,0
26,1800000,7,7.0,3.0,4,4725.0,2
26,2180000,5,7.0,3.0,4,4029.0,1
40,999000,3,2.0,1.0,12,1182.0,0
40,1251000,1,1.0,1.0,16,910.0,0
40,1223000,1,1.0,1.0,16,880.0,0
40,550000,0,1.0,1.0,16,586.0,0
61,620000,3,2.0,1.0,12,1500.0,2
26,499000,3,2.0,2.0,12,1100.0,1
76,403600,3,2.0,1.0,16,770.0,1
61,250000,3,2.0,1.0,8,985.0,1
61,920000,4,3.0,2.0,2,20.0,1
61,430000,3,2.0,1.0,12,1066.0,1
61,330000,1,1.0,1.0,16,618.0,1
61,570000,4,3.0,2.0,12,1362.0,1
61,650000,4,3.0,2.0,12,1362.0,1
61,670000,4,3.0,2.0,16,2421.0,1
61,570000,3,2.0,3.0,12,1550.0,1
76,430000,3,2.0,1.0,8,1100.0,1
61,510000,4,2.0,1.0,12,1450.0,1
61,638000,3,3.0,2.0,12,1362.0,1
61,450000,3,3.0,1.0,12,1335.0,1
61,770000,5,4.0,2.0,12,1447.0,0
61,230000,3,2.0,1.0,12,850.0,2
61,580000,3,2.0,2.0,12,1430.0,1
61,400000,4,2.0,1.0,12,1272.0,1
61,410000,2,2.0,1.0,12,860.0,1
76,300000,0,1.0,1.0,12,872.0,0
76,470000,3,2.0,1.0,8,998.0,1
18,1400000,5,5.0,2.0,15,3000.0,1
32,670000,3,2.0,2.0,12,1000.0,1
65,946400,3,4.0,3.0,12,1449.0,2
11,435000,3,2.0,1.0,8,890.0,1
45,610000,3,2.0,2.0,12,1313.0,1
8,500000,2,2.0,1.0,16,486.0,0
55,1180000,4,3.0,2.0,2,22.0,1
47,2500000,4,4.0,2.0,12,4000.0,1
47,850000,3,2.0,1.0,16,1428.0,0
47,1732300,3,4.0,2.0,12,2038.0,1
47,1250000,3,3.0,2.0,12,1848.0,0
76,800000,5,4.0,2.0,12,2562.0,2
47,700000,3,2.0,1.0,12,1259.0,0
47,1800000,4,5.0,2.0,12,2552.0,1
47,800000,3,2.0,1.0,12,1300.0,0
71,2350000,7,8.0,4.0,15,3800.0,1
53,700000,2,2.0,3.0,12,1500.0,0
68,1200000,2,3.0,2.0,12,1322.0,0
14,12000000,5,7.0,4.0,9,10835.0,0
5,10820000,4,6.0,6.0,12,6759.0,1
32,520000,2,2.0,1.0,16,797.0,1
32,550000,2,2.0,1.0,16,858.0,1
61,649000,3,2.0,2.0,16,1303.0,1
61,600000,3,2.0,2.0,12,1473.0,1
5,1650000,2,2.0,1.0,16,1076.0,0
11,1050000,4,3.0,2.0,12,1513.0,1
41,545000,3,3.0,2.0,12,960.0,1
4,750888,3,2.0,2.0,12,1242.0,1
33,580000,3,2.0,1.0,12,1400.0,0
47,1090000,2,2.0,1.0,16,907.0,1
18,495000,4,2.0,2.0,12,1142.0,1
71,1800000,4,6.0,4.0,4,24.0,2
47,1645000,3,2.0,2.0,12,1496.0,1
76,349000,2,2.0,1.0,16,657.0,1
68,788000,3,3.0,1.0,12,1313.0,1
68,588000,2,2.0,1.0,12,1050.0,0
68,550000,2,2.0,1.0,12,1050.0,0
9,1850000,3,2.0,2.0,16,1604.0,1
65,500000,3,2.0,1.0,12,1074.0,1
3,590000,3,2.0,4.0,2,15.0,1
32,800000,4,2.0,2.0,12,1073.0,0
32,748000,2,2.0,2.0,12,895.0,0
64,2200000,5,5.0,6.0,15,4000.0,0
61,320000,2,1.0,1.0,8,600.0,1
18,380000,2,2.0,1.0,12,1076.0,1
73,950000,3,2.0,2.0,16,1102.0,1
11,535000,3,2.0,1.0,12,1080.0,1
63,556000,1,1.0,1.0,16,560.0,0
41,730000,3,2.0,2.0,0,22.0,1
0,8000000,7,7.0,5.0,9,10500.0,1
40,1500000,1,1.0,1.0,16,925.0,1
40,2600000,3,2.0,1.0,16,1463.0,1
11,1498888,5,5.0,1.0,4,22.0,2
47,580000,3,2.0,2.0,12,940.0,2
47,640000,3,2.0,2.0,12,1015.0,2
40,2200000,2,2.0,1.0,16,1271.0,0
47,1813820,3,4.0,2.0,12,2038.0,1
47,2956300,4,4.0,3.0,12,3478.0,0
47,2940000,4,5.0,3.0,12,3668.0,1
47,2516800,3,3.0,2.0,12,3146.0,1
53,820000,3,2.0,2.0,12,1253.0,2
40,850000,2,2.0,1.0,12,876.0,1
1,890000,1,1.0,1.0,16,820.0,0
32,700000,3,2.0,2.0,12,1168.0,0
40,1100000,2,2.0,1.0,12,835.0,0
41,1350000,5,4.0,4.0,2,42.0,1
32,478000,3,2.0,1.0,12,1201.0,0
45,537000,2,2.0,1.0,16,822.0,1
11,938000,4,3.0,2.0,12,1513.0,1
47,585000,1,1.0,1.0,16,742.0,0
64,700000,3,2.0,2.0,16,1729.0,1
32,420000,3,2.0,2.0,16,950.0,1
76,1000000,3,2.0,2.0,12,1528.0,0
64,280000,3,2.0,1.0,12,850.0,1
18,455000,3,2.0,1.0,17,24.0,1
18,380000,3,2.0,1.0,16,819.0,2
0,750000,3,2.0,1.0,16,950.0,1
0,650000,2,2.0,1.0,16,856.0,1
6,900000,2,2.0,1.0,16,1032.0,0
40,3400000,3,4.0,2.0,16,2006.0,1
40,1335000,1,1.0,1.0,16,925.0,1
40,1380000,1,1.0,1.0,16,925.0,1
40,1365000,1,1.0,1.0,16,925.0,1
0,848424,2,2.0,2.0,16,1193.0,1
40,1780000,2,2.0,1.0,16,1050.0,0
59,1500000,5,4.0,2.0,4,3418.0,1
63,3800000,4,6.0,2.0,9,23.0,1
63,3800000,5,7.0,2.0,9,23.0,1
73,1450000,5,5.0,1.0,2,1800.0,1
5,1600000,3,2.0,1.0,0,25.0,1
39,1570000,1,2.0,1.0,16,1087.0,0
63,2500000,4,5.0,3.0,15,3750.0,0
40,5800000,5,6.0,4.0,16,5447.0,1
63,3200000,5,7.0,2.0,15,3800.0,1
63,2550000,5,4.0,2.0,16,3309.0,1
40,10226800,5,7.0,4.0,16,6910.0,1
63,3300000,5,6.0,2.0,15,4000.0,1
1,1395000,3,4.0,2.0,12,2100.0,1
39,1550000,3,3.0,2.0,12,1584.0,0
14,9300000,3,4.0,2.0,9,21668.0,1
14,13000000,6,7.0,6.0,9,28000.0,1
5,2152000,3,3.0,1.0,12,2152.0,1
75,2200000,4,5.0,2.0,15,3305.0,1
22,1795000,1,2.0,2.0,16,1148.0,1
22,2381904,2,4.0,2.0,16,1668.0,1
22,1814240,1,2.0,2.0,16,1160.0,1
22,2785500,2,4.0,2.0,16,1857.0,1
22,1718556,1,2.0,2.0,16,1148.0,1
1,4300000,4,6.0,2.0,12,6682.0,1
40,5074700,3,5.0,2.0,16,3274.0,1
14,1400000,3,4.0,1.0,12,1991.0,1
0,585000,1,1.0,1.0,16,712.0,0
47,3500000,5,6.0,2.0,15,2863.0,1
63,3780000,4,6.0,3.0,12,4146.0,0
47,1880000,4,4.0,3.0,12,2648.0,0
75,2500000,4,5.0,2.0,15,3200.0,1
26,1800000,4,3.0,3.0,12,3500.0,1
47,1720000,4,4.0,2.0,12,2460.0,1
22,5400000,4,4.0,4.0,9,7000.0,0
53,700000,3,2.0,1.0,12,1323.0,1
9,2800000,2,4.0,1.0,16,1307.0,0
19,1290000,3,4.0,1.0,12,1830.0,0
47,620000,1,1.0,1.0,16,462.0,0
73,2100000,4,3.0,2.0,12,2600.0,1
76,499000,3,3.0,2.0,12,1267.0,0
22,1680000,1,2.0,2.0,16,1160.0,0
40,5900000,3,2.0,2.0,16,2185.0,0
11,590000,3,2.0,2.0,12,1100.0,1
71,2350000,5,7.0,4.0,15,4300.0,2
38,996250,1,1.0,1.0,12,797.0,1
75,790000,3,2.0,1.0,16,1033.0,1
0,3100000,5,4.0,2.0,9,8500.0,1
47,1460000,1,1.0,4.0,12,1514.0,1
0,2650000,5,4.0,2.0,9,8500.0,1
48,2380000,5,3.0,8.0,15,5000.0,1
48,5900000,6,8.0,10.0,9,12722.0,1
32,1150000,5,2.0,2.0,2,20.0,1
32,1800000,4,4.0,2.0,3,22.0,1
59,550000,3,2.0,2.0,12,1230.0,1
0,3850000,3,3.0,2.0,16,2115.0,0
0,3350000,3,2.0,2.0,16,1615.0,0
73,4900000,6,6.0,6.0,9,9100.0,1
40,1100000,2,2.0,1.0,16,915.0,0
24,1200000,2,3.0,1.0,12,1507.0,0
24,1800000,3,3.0,2.0,12,2110.0,0
1,2670000,3,4.0,2.0,12,2365.0,1
47,1330000,3,2.0,2.0,12,1200.0,2
47,6000,3,4.0,2.0,12,2243.0,1
40,1415700,1,1.0,1.0,16,850.0,0
0,2299000,8,5.0,6.0,9,9381.0,1
61,450000,3,2.0,1.0,12,1232.0,1
18,990000,2,2.0,1.0,16,953.0,1
32,425000,3,2.0,1.0,12,1273.0,1
18,880000,5,3.0,4.0,2,22.0,1
18,318000,3,2.0,1.0,8,748.0,0
45,600000,3,2.0,4.0,12,1313.0,1
41,600000,3,2.0,2.0,0,1560.0,3
41,368000,2,2.0,1.0,2,660.0,2
41,1050000,3,2.0,6.0,0,50.0,2
41,1150000,3,3.0,2.0,2,22.0,0
47,1230000,2,2.0,1.0,16,1041.0,1
11,690000,3,2.0,2.0,12,1415.0,1
11,588000,2,2.0,2.0,12,1050.0,1
11,1190000,3,3.0,2.0,16,1521.0,1
11,830000,3,3.0,2.0,12,1293.0,0
11,720000,3,2.0,3.0,12,1335.0,0
11,700000,3,3.0,2.0,12,1457.0,1
22,1950000,2,2.0,2.0,16,1748.0,0
3,950000,3,3.0,2.0,12,1635.0,0
76,880000,3,3.0,2.0,12,1518.0,1
76,1900000,3,4.0,2.0,12,2711.0,1
41,850000,4,3.0,3.0,2,22.0,1
47,1430000,3,3.0,2.0,12,1593.0,0
76,415000,2,2.0,2.0,16,830.0,1
76,335000,1,1.0,1.0,16,670.0,1
76,445000,3,2.0,2.0,16,890.0,1
76,550000,4,3.0,2.0,16,1100.0,1
76,475000,4,2.0,2.0,16,950.0,1
76,450000,3,2.0,2.0,16,905.0,1
58,690000,3,3.0,2.0,12,1262.0,1
26,850000,3,2.0,1.0,12,1253.0,0
18,385000,3,2.0,1.0,2,900.0,1
32,410000,3,2.0,1.0,16,950.0,0
